TIME,STUWVAK,VERSCHIL,Q
2020-07-01T00:00:00Z,251O_251NC,0.014195913043478347,0.6154977576865139
2020-07-02T00:00:00Z,251O_251NC,0.01389587500000052,0.617231961853518
2020-07-03T00:00:00Z,251O_251NC,0.012645875000000325,0.5915095022109881
2020-07-04T00:00:00Z,251O_251NC,0.013218833333333476,0.5875267673985614
2020-07-05T00:00:00Z,251O_251NC,0.012802041666667208,0.5826402921968581
2020-07-06T00:00:00Z,251O_251NC,0.01211470833333402,0.5709108776478893
2020-07-07T00:00:00Z,251O_251NC,0.012093875000001031,0.562202933295715
2020-07-08T00:00:00Z,251O_251NC,0.012958750000001018,0.5760245732145922
2020-07-09T00:00:00Z,251O_251NC,0.013145916666667349,0.5813078556996606
2020-07-10T00:00:00Z,251O_251NC,0.013093875000001068,0.5745407327323347
2020-07-11T00:00:00Z,251O_251NC,0.013156208333333494,0.567690843882024
2020-07-12T00:00:00Z,251O_251NC,0.012989624999999894,0.560294455118
2020-07-13T00:00:00Z,251O_251NC,0.012104208333332847,0.5510134866549918
2020-07-14T00:00:00Z,251O_251NC,0.013500166666667646,0.578718007070098
2020-07-15T00:00:00Z,251O_251NC,0.012572958333333014,0.560051047338943
2020-07-16T00:00:00Z,251O_251NC,0.01347933333333303,0.572637726997997
2020-07-17T00:00:00Z,251O_251NC,0.013281416666667342,0.5682761952039912
2020-07-18T00:00:00Z,251O_251NC,0.012625166666666576,0.5485146049397608
2020-07-19T00:00:00Z,251O_251NC,0.011947916666665984,0.5289729816713425
2020-07-20T00:00:00Z,251O_251NC,0.011447833333332843,0.5194544112877978
2020-07-21T00:00:00Z,251O_251NC,0.012114583333332854,0.5161259300998838
2020-07-22T00:00:00Z,251O_251NC,0.012364624999998982,0.5248995847182651
2020-07-23T00:00:00Z,251O_251NC,0.011958249999999282,0.518641927736946
2020-07-24T00:00:00Z,251O_251NC,0.012708374999999291,0.5360095570385913
2020-07-25T00:00:00Z,251O_251NC,0.012447791666665875,0.5357494921246855
2020-07-26T00:00:00Z,251O_251NC,0.012499999999999734,0.5349391055847946
2020-07-27T00:00:00Z,251O_251NC,0.013656249999999629,0.551957049141451
2020-07-28T00:00:00Z,251O_251NC,0.0139166666666668,0.5558241622748947
2020-07-29T00:00:00Z,251O_251NC,0.01342716666666662,0.5465523792947805
2020-07-30T00:00:00Z,251O_251NC,0.011676999999999124,0.5148120998353636
2020-07-31T00:00:00Z,251O_251NC,0.00996879166666694,0.4856393859543735
2020-08-01T00:00:00Z,251O_251NC,0.009593666666666648,0.46696654932748055
2020-08-02T00:00:00Z,251O_251NC,0.010062500000000677,0.47092577717941914
2020-08-03T00:00:00Z,251O_251NC,0.010479083333333547,0.47603053246949145
2020-08-04T00:00:00Z,251O_251NC,0.010572708333333866,0.46799611111946215
2020-08-05T00:00:00Z,251O_251NC,0.01058333333333398,0.4580525169786496
2020-08-06T00:00:00Z,251O_251NC,0.009520916666667212,0.4491107131922777
2020-08-07T00:00:00Z,251O_251NC,0.009406375000000041,0.4383302226593352
2020-08-08T00:00:00Z,251O_251NC,0.0091353750000005,0.42879853336814266
2020-08-09T00:00:00Z,251O_251NC,0.008999750000000528,0.4197879798613849
2020-08-10T00:00:00Z,251O_251NC,0.0095312083333338,0.42850583065395437
2020-08-11T00:00:00Z,251O_251NC,0.00981237500000054,0.46323419973380314
2020-08-12T00:00:00Z,251O_251NC,0.010406166666667124,0.4686587854008793
2020-08-13T00:00:00Z,251O_251NC,0.011031291666666831,0.4845863684921589
2020-08-14T00:00:00Z,251O_251NC,0.012583208333333632,0.21566998755330885
2020-08-15T00:00:00Z,251O_251NC,0.012166708333333146,0.15171765297989104
2020-08-16T00:00:00Z,251O_251NC,0.011416666666666261,0.14981716777293563
2020-08-17T00:00:00Z,251O_251NC,0.01197929166666641,0.17271677014614745
2020-08-18T00:00:00Z,251O_251NC,0.008499958333333316,0.18409375595229563
2020-08-19T00:00:00Z,251O_251NC,0.004197999999999554,0.165353253376338
2020-08-20T00:00:00Z,251O_251NC,0.004604125000000033,0.16257914186599123
2020-08-21T00:00:00Z,251O_251NC,0.005271000000000174,0.20231595249251053
2020-08-22T00:00:00Z,251O_251NC,0.0056355833333322876,0.14510464854721583
2020-08-23T00:00:00Z,251O_251NC,0.0052705416666666656,0.15644649271334202
2020-08-24T00:00:00Z,251O_251NC,0.010083291666666216,0.15536830860200665
2020-08-25T00:00:00Z,251O_251NC,0.010427000000000112,0.1604938701868324
2020-08-26T00:00:00Z,251O_251NC,0.010385583333333503,0.16670494431125174
2020-08-27T00:00:00Z,251O_251NC,0.01055220833333322,0.1695390939503327
2020-08-28T00:00:00Z,251O_251NC,0.01044787499999981,0.17276261061413384
2020-08-29T00:00:00Z,251O_251NC,0.010958208333333866,0.17528099640823594
2020-08-30T00:00:00Z,251O_251NC,0.010479125000000108,0.17315862410992078
2020-08-31T00:00:00Z,251O_251NC,0.010406041666667734,0.18035419427962757
2020-09-01T00:00:00Z,251O_251NC,0.010645624999999992,0.18204175238926773
2020-09-02T00:00:00Z,251O_251NC,0.010374666666667162,0.17776178240817375
2020-09-03T00:00:00Z,251O_251NC,0.010249958333333531,0.17643297351252363
2020-09-04T00:00:00Z,251O_251NC,0.009874916666667252,0.17480418843746925
2020-09-05T00:00:00Z,251O_251NC,0.010551958333334444,0.17461842648132522
2020-09-06T00:00:00Z,251O_251NC,0.010270666666666983,0.17521116020687108
2020-09-07T00:00:00Z,251O_251NC,0.010427041666667414,0.17933264535479637
