TIME,STUWVAK,VERSCHIL,Q
2018-01-02T00:00:00Z,104FVW_104B,0.11630209583333333,1.6736541541666667
2018-01-03T00:00:00Z,104FVW_104B,0.15708332083333335,1.8705322916666667
2018-01-04T00:00:00Z,104FVW_104B,0.12744795416666665,1.5674604166666666
2018-01-05T00:00:00Z,104FVW_104B,0.09583332500000001,1.3923041666666667
2018-01-06T00:00:00Z,104FVW_104B,0.08518746249999982,1.378678125
2018-01-07T00:00:00Z,104FVW_104B,0.05487047083333333,1.1457239416666667
2018-01-08T00:00:00Z,104FVW_104B,0.04198961666666671,1.0533979208333333
2018-01-09T00:00:00Z,104FVW_104B,0.04303125416666679,1.0097249933333332
2018-01-10T00:00:00Z,104FVW_104B,0.037468733333333226,0.9284739579166666
2018-01-11T00:00:00Z,104FVW_104B,0.03559117916666669,0.8647592983333333
2018-01-12T00:00:00Z,104FVW_104B,0.030135491666666698,0.7727270875
2018-01-13T00:00:00Z,104FVW_104B,0.02690663750000018,0.7602552083333334
2018-01-14T00:00:00Z,104FVW_104B,0.024354225000000135,0.71678646
2018-01-15T00:00:00Z,104FVW_104B,0.03017707083333332,0.7270031279166667
2018-01-16T00:00:00Z,104FVW_104B,0.05557295416666667,0.92165729625
2018-01-17T00:00:00Z,104FVW_104B,0.055427045833333355,1.0263073
2018-01-18T00:00:00Z,104FVW_104B,0.09026043333333345,1.1231604183333332
2018-01-19T00:00:00Z,104FVW_104B,0.07290624583333331,1.4448333333333334
2018-01-20T00:00:00Z,104FVW_104B,0.06705207916666663,1.4038760333333333
2018-01-21T00:00:00Z,104FVW_104B,0.04608329999999994,1.1592260458333334
2018-01-22T00:00:00Z,104FVW_104B,0.04115629166666668,1.0860406291666667
2018-01-23T00:00:00Z,104FVW_104B,0.037375016666666615,0.9584416649999999
2018-01-24T00:00:00Z,104FVW_104B,0.03671072916666662,0.9062352095833334
2018-01-25T00:00:00Z,104FVW_104B,0.0346145375000001,0.8715979183333333
2018-01-26T00:00:00Z,104FVW_104B,0.026124966666666676,0.7367739595833334
2018-01-27T00:00:00Z,104FVW_104B,0.022998262499999995,0.6513665683333334
2018-01-28T00:00:00Z,104FVW_104B,0.03322917499999989,0.6438083333333333
2018-01-29T00:00:00Z,104FVW_104B,0.04839583750000006,0.65000208
2018-01-30T00:00:00Z,104FVW_104B,0.030118433333333344,0.6629027083333333
2018-01-31T00:00:00Z,104FVW_104B,0.04141119999999998,0.8187097925
2018-02-01T00:00:00Z,104FVW_104B,0.044541649999999954,1.0421323
2018-02-02T00:00:00Z,104FVW_104B,0.039067054166666636,1.0013664608333332
2018-02-03T00:00:00Z,104FVW_104B,0.032302175000000134,0.940187495
2018-02-04T00:00:00Z,104FVW_104B,0.02052083749999996,0.76721979
2018-02-05T00:00:00Z,104FVW_104B,0.011943787499999988,0.6888656758333334
2018-02-06T00:00:00Z,104FVW_104B,0.013333370833333339,0.6808375016666667
2018-02-07T00:00:00Z,104FVW_104B,0.01620835000000002,0.6300083341666667
2018-02-08T00:00:00Z,104FVW_104B,0.013249991666666702,0.5832718733333333
2018-02-09T00:00:00Z,104FVW_104B,0.008916637499999935,0.57347813
2018-02-10T00:00:00Z,104FVW_104B,0.00982290833333325,0.5476249970833333
2018-02-11T00:00:00Z,104FVW_104B,0.017383616666666657,0.59783334
2018-02-12T00:00:00Z,104FVW_104B,0.014624995833333395,0.50264062624999994
2018-02-13T00:00:00Z,104FVW_104B,0.0030729291666665715,0.53406667
2018-02-14T00:00:00Z,104FVW_104B,-0.004999958333333406,0.5167260370833333
2018-02-15T00:00:00Z,104FVW_104B,-0.0035937416666667796,0.540449995
2018-02-16T00:00:00Z,104FVW_104B,0.0010312541666667174,0.5257072891666666
2018-02-17T00:00:00Z,104FVW_104B,-0.00381251666666671,0.511040625
2018-02-18T00:00:00Z,104FVW_104B,-0.005124995833333368,0.4830510433333333
2018-02-19T00:00:00Z,104FVW_104B,-0.006510458333333413,0.4784031266666667
2018-02-20T00:00:00Z,104FVW_104B,-0.00448960416666655,0.4668270825
2018-02-21T00:00:00Z,104FVW_104B,-0.004072916666666797,0.44551979166666666
2018-02-22T00:00:00Z,104FVW_104B,-0.006156216666666585,0.436014585
2018-02-23T00:00:00Z,104FVW_104B,-0.007138970833333221,0.4247799991666667
2018-02-24T00:00:00Z,104FVW_104B,-0.011321108333333219,0.4082927083333333
2018-02-25T00:00:00Z,104FVW_104B,-0.008955816666666708,0.39274479166666665
2018-02-26T00:00:00Z,104FVW_104B,-0.0029896083333332455,0.3889260408333333
2018-02-27T00:00:00Z,104FVW_104B,-0.003072920833333178,0.39033958333333335
2018-02-28T00:00:00Z,104FVW_104B,-0.009864595833333286,0.3712114616666667
2018-03-01T00:00:00Z,104FVW_104B,-0.017739633333333466,0.39988645833333336
2018-03-02T00:00:00Z,104FVW_104B,-0.012218791666666654,0.3601364558333333
2018-03-03T00:00:00Z,104FVW_104B,-0.008749962500000005,0.359277085
2018-03-04T00:00:00Z,104FVW_104B,-0.009602429166666685,0.3638072958333333
2018-03-05T00:00:00Z,104FVW_104B,-0.008906300000000181,0.26742083208333334
2018-03-06T00:00:00Z,104FVW_104B,-0.011854095833333264,0.3031770820833333
2018-03-07T00:00:00Z,104FVW_104B,-0.012197975000000047,0.38663229
2018-03-08T00:00:00Z,104FVW_104B,-0.006802154166666814,0.6135697908333333
2018-03-09T00:00:00Z,104FVW_104B,-0.00953986249999994,0.5981450054166667
2018-03-10T00:00:00Z,104FVW_104B,-0.015891262500000208,0.45165753416666665
2018-03-11T00:00:00Z,104FVW_104B,-0.017918741666666627,0.39537833833333336
2018-03-12T00:00:00Z,104FVW_104B,-0.017395791666666754,0.41945833416666667
2018-03-13T00:00:00Z,104FVW_104B,-0.007377300000000179,0.5229825266666667
2018-03-14T00:00:00Z,104FVW_104B,-0.01852090833333342,0.5816291625
2018-03-15T00:00:00Z,104FVW_104B,-0.024020750000000035,0.58867813
2018-03-16T00:00:00Z,104FVW_104B,-0.021791741666666715,0.56880105125
2018-03-17T00:00:00Z,104FVW_104B,-0.035614637500000046,0.53260104
2018-03-18T00:00:00Z,104FVW_104B,-0.032656291666666615,0.48480208333333336
2018-03-19T00:00:00Z,104FVW_104B,-0.021239550000000034,0.3882520825
2018-03-20T00:00:00Z,104FVW_104B,-0.013916670833333403,0.35265103875
2018-03-21T00:00:00Z,104FVW_104B,-0.013739604166666752,0.4232010408333333
2018-03-22T00:00:00Z,104FVW_104B,-0.00870836666666667,0.51569478875
2018-03-23T00:00:00Z,104FVW_104B,-0.01653124166666675,0.4972604133333333
2018-03-24T00:00:00Z,104FVW_104B,-0.020445879166666698,0.47670624916666665
2018-03-25T00:00:00Z,104FVW_104B,-0.018083416666666758,0.4378447925
2018-03-26T00:00:00Z,104FVW_104B,-0.01603286250000006,0.3749337525
2018-03-27T00:00:00Z,104FVW_104B,-0.01962501250000011,0.4009937491666667
2018-03-28T00:00:00Z,104FVW_104B,-0.013187554166666726,0.4794249991666667
2018-03-29T00:00:00Z,104FVW_104B,-0.015144079166666824,0.5999333375
2018-03-30T00:00:00Z,104FVW_104B,-0.023437500000000038,0.6115135404166666
2018-03-31T00:00:00Z,104FVW_104B,-0.018406258333333387,0.59794166625
2018-04-01T00:00:00Z,104FVW_104B,-0.009333354166666696,0.7000406270833334
2018-04-02T00:00:00Z,104FVW_104B,-0.014114550000000059,0.6768020866666666
2018-04-03T00:00:00Z,104FVW_104B,-0.009104112499999909,0.672489585
2018-04-04T00:00:00Z,104FVW_104B,-0.008508462499999961,0.64057567125
2018-04-05T00:00:00Z,104FVW_104B,0.006322920833333375,0.6438843750000001
2018-04-06T00:00:00Z,104FVW_104B,-0.016501833333333254,0.6128093754166667
2018-04-07T00:00:00Z,104FVW_104B,-0.010895883333333392,0.5724250029166666
2018-04-08T00:00:00Z,104FVW_104B,-0.008541641666666674,0.49672561625
2018-04-09T00:00:00Z,104FVW_104B,-0.010354183333333414,0.4690129141666667
2018-04-10T00:00:00Z,104FVW_104B,-0.014866716666666613,0.4680687475
2018-04-11T00:00:00Z,104FVW_104B,-0.018124983333333344,0.5409718733333333
2018-04-12T00:00:00Z,104FVW_104B,-0.016552112499999994,0.50719062875
2018-04-13T00:00:00Z,104FVW_104B,-0.014139262500000157,0.473334375
2018-04-14T00:00:00Z,104FVW_104B,-0.014062504166666582,0.4228153325
2018-04-15T00:00:00Z,104FVW_104B,-0.014437570833333413,0.47562708541666665
2018-04-16T00:00:00Z,104FVW_104B,-0.010177170833333471,0.4824083341666667
2018-04-17T00:00:00Z,104FVW_104B,-0.007937508333333287,0.6110031229166667
2018-04-18T00:00:00Z,104FVW_104B,-0.007945358333333319,0.44697708125
2018-04-19T00:00:00Z,104FVW_104B,-0.010333412500000083,0.39842083291666663
2018-04-20T00:00:00Z,104FVW_104B,-0.005166674999999972,0.41729895916666665
2018-04-21T00:00:00Z,104FVW_104B,-0.008697949999999918,0.4175854175
2018-04-22T00:00:00Z,104FVW_104B,-0.009864550000000047,0.4511729191666667
2018-04-23T00:00:00Z,104FVW_104B,-0.004979191666666642,0.4534666675
2018-04-24T00:00:00Z,104FVW_104B,-0.01246878333333327,0.4346739608333333
2018-04-25T00:00:00Z,104FVW_104B,-0.004504000000000101,0.4171200016666667
2018-04-26T00:00:00Z,104FVW_104B,-0.00349993333333339,0.57651978875
2018-04-27T00:00:00Z,104FVW_104B,-0.01278128333333343,0.5831260429166667
2018-04-28T00:00:00Z,104FVW_104B,-0.0153020291666666,0.5586718770833333
2018-04-29T00:00:00Z,104FVW_104B,-0.01523949583333332,0.5384552083333334
2018-04-30T00:00:00Z,104FVW_104B,0.026525633333333538,1.5488324916666667
2018-05-01T00:00:00Z,104FVW_104B,0.042885308333333226,1.3819020791666667
2018-05-02T00:00:00Z,104FVW_104B,0.023470749999999874,1.11164373875
2018-05-03T00:00:00Z,104FVW_104B,0.017937508333333445,0.8646687520833333
2018-05-04T00:00:00Z,104FVW_104B,0.01162505416666674,0.727644785
2018-05-05T00:00:00Z,104FVW_104B,0.009052016666666773,0.6816520833333334
2018-05-06T00:00:00Z,104FVW_104B,0.005920833333333264,0.6250566691666667
2018-05-07T00:00:00Z,104FVW_104B,-6.145833333333813e-4,0.5837364629166667
2018-05-08T00:00:00Z,104FVW_104B,-0.0059791458333334395,0.42924479416666667
2018-05-09T00:00:00Z,104FVW_104B,-0.005114591666666686,0.4443572925
2018-05-10T00:00:00Z,104FVW_104B,-5.625416666666568e-4,0.5672270845833334
2018-05-11T00:00:00Z,104FVW_104B,-0.011312500000000059,0.5505614570833334
2018-05-12T00:00:00Z,104FVW_104B,-0.012177008333333314,0.55407604
2018-05-13T00:00:00Z,104FVW_104B,-0.0070916333333332915,0.5413208445833334
2018-05-14T00:00:00Z,104FVW_104B,-0.010854091666666621,0.5264416641666667
2018-05-15T00:00:00Z,104FVW_104B,-0.017427091666666523,0.51759374875
2018-05-16T00:00:00Z,104FVW_104B,-0.014624958333333216,0.5234927066666667
2018-05-17T00:00:00Z,104FVW_104B,-0.016166612500000028,0.45517812166666666
2018-05-18T00:00:00Z,104FVW_104B,-0.017441241666666645,0.44035062458333335
2018-05-19T00:00:00Z,104FVW_104B,-0.020302083333333165,0.45564270583333333
2018-05-20T00:00:00Z,104FVW_104B,-0.02218754583333323,0.46994895833333333
2018-05-21T00:00:00Z,104FVW_104B,-0.02483339166666676,0.46577291833333334
2018-05-22T00:00:00Z,104FVW_104B,-0.023427087500000072,0.5730854183333334
2018-05-23T00:00:00Z,104FVW_104B,-0.020985195833333286,0.676718745
2018-05-24T00:00:00Z,104FVW_104B,-0.022602354166666744,0.8250335325
2018-05-25T00:00:00Z,104FVW_104B,-0.02032045416666643,0.7260174158333333
2018-05-26T00:00:00Z,104FVW_104B,-0.023624954166666656,0.5874916654166666
2018-05-27T00:00:00Z,104FVW_104B,-0.007937545833333282,1.719545835
2018-05-28T00:00:00Z,104FVW_104B,-0.0050814416666667235,1.069505825
2018-05-29T00:00:00Z,104FVW_104B,-0.0017249750000000914,0.8691433566666666
2018-05-30T00:00:00Z,104FVW_104B,0.014091616666666548,0.88199975
2018-05-31T00:00:00Z,104FVW_104B,0.012979166666666616,0.908366665
2018-06-01T00:00:00Z,104FVW_104B,0.012979091666666664,0.8703302083333333
2018-06-02T00:00:00Z,104FVW_104B,0.012333329166666665,0.8360354220833334
2018-06-03T00:00:00Z,104FVW_104B,0.012371516666666582,0.7615593729166666
2018-06-04T00:00:00Z,104FVW_104B,0.012660833333333121,0.6991662391666666
2018-06-05T00:00:00Z,104FVW_104B,0.00931250000000002,0.6780114583333333
2018-06-06T00:00:00Z,104FVW_104B,0.006814587500000006,0.6090082295833333
2018-06-07T00:00:00Z,104FVW_104B,0.0028646166666667083,0.5851000029166666
2018-06-08T00:00:00Z,104FVW_104B,0.0025567250000001116,0.7995701704166667
