TIME,STUWVAK,VERSCHIL,Q
2020-07-01T00:00:00Z,251NC_251N,0.0810652608695654,0.6154977576865139
2020-07-02T00:00:00Z,251NC_251N,0.07918766666666688,0.617231961853518
2020-07-03T00:00:00Z,251NC_251N,0.07660387500000072,0.5915095022109881
2020-07-04T00:00:00Z,251NC_251N,0.07857308333333357,0.5875267673985614
2020-07-05T00:00:00Z,251NC_251N,0.07936466666666704,0.5826402921968581
2020-07-06T00:00:00Z,251NC_251N,0.07594795833333275,0.5709108776478893
2020-07-07T00:00:00Z,251NC_251N,0.07651045833333307,0.562202933295715
2020-07-08T00:00:00Z,251NC_251N,0.0769062083333325,0.5760245732145922
2020-07-09T00:00:00Z,251NC_251N,0.08110404166666745,0.5813078556996606
2020-07-10T00:00:00Z,251NC_251N,0.07929166666666676,0.5745407327323347
2020-07-11T00:00:00Z,251NC_251N,0.078051916666666,0.567690843882024
2020-07-12T00:00:00Z,251NC_251N,0.07741662499999939,0.560294455118
2020-07-13T00:00:00Z,251NC_251N,0.07731254166666712,0.5510134866549918
2020-07-14T00:00:00Z,251NC_251N,0.08364566666666606,0.578718007070098
2020-07-15T00:00:00Z,251NC_251N,0.08017712499999963,0.560051047338943
2020-07-16T00:00:00Z,251NC_251N,0.08388554166666706,0.572637726997997
2020-07-17T00:00:00Z,251NC_251N,0.0848958749999998,0.5682761952039912
2020-07-18T00:00:00Z,251NC_251N,0.07752091666666654,0.5485146049397608
2020-07-19T00:00:00Z,251NC_251N,0.03642712500000034,0.5289729816713425
2020-07-20T00:00:00Z,251NC_251N,0.0056040833333339535,0.5194544112877978
2020-07-21T00:00:00Z,251NC_251N,0.0769478750000004,0.5161259300998838
2020-07-22T00:00:00Z,251NC_251N,0.07999995833333351,0.5248995847182651
2020-07-23T00:00:00Z,251NC_251N,0.08284374999999973,0.518641927736946
2020-07-24T00:00:00Z,251NC_251N,0.08505233333333322,0.5360095570385913
2020-07-25T00:00:00Z,251NC_251N,0.08665629166666629,0.5357494921246855
2020-07-26T00:00:00Z,251NC_251N,0.08858333333333353,0.5349391055847946
2020-07-27T00:00:00Z,251NC_251N,0.08928145833333338,0.551957049141451
2020-07-28T00:00:00Z,251NC_251N,0.08361458333333364,0.5558241622748947
2020-07-29T00:00:00Z,251NC_251N,0.07585429166666662,0.5465523792947805
2020-07-30T00:00:00Z,251NC_251N,0.06991666666666656,0.5148120998353636
2020-07-31T00:00:00Z,251NC_251N,0.07840612500000017,0.4856393859543735
2020-08-01T00:00:00Z,251NC_251N,0.08914591666666698,0.46696654932748055
2020-08-02T00:00:00Z,251NC_251N,0.0911459166666666,0.47092577717941914
2020-08-03T00:00:00Z,251NC_251N,0.09442700000000004,0.47603053246949145
2020-08-04T00:00:00Z,251NC_251N,0.0966146249999998,0.46799611111946215
2020-08-05T00:00:00Z,251NC_251N,0.09398970833333269,0.4580525169786496
2020-08-06T00:00:00Z,251NC_251N,0.10272920833333377,0.4491107131922777
2020-08-07T00:00:00Z,251NC_251N,0.11053125000000019,0.4383302226593352
2020-08-08T00:00:00Z,251NC_251N,0.10310420833333363,0.42879853336814266
2020-08-09T00:00:00Z,251NC_251N,0.10112487500000016,0.4197879798613849
2020-08-10T00:00:00Z,251NC_251N,0.10032291666666653,0.42850583065395437
2020-08-11T00:00:00Z,251NC_251N,0.09126058333333346,0.46323419973380314
2020-08-12T00:00:00Z,251NC_251N,0.07011470833333355,0.4686587854008793
2020-08-13T00:00:00Z,251NC_251N,0.05802104166666681,0.4845863684921589
2020-08-14T00:00:00Z,251NC_251N,0.05939574999999989,0.21566998755330885
2020-08-15T00:00:00Z,251NC_251N,0.05834366666666672,0.15171765297989104
2020-08-16T00:00:00Z,251NC_251N,0.04939575000000026,0.14981716777293563
2020-08-17T00:00:00Z,251NC_251N,0.026323083333333663,0.17271677014614745
2020-08-18T00:00:00Z,251NC_251N,0.03163554166666612,0.18409375595229563
2020-08-19T00:00:00Z,251NC_251N,0.034572958333333105,0.165353253376338
2020-08-20T00:00:00Z,251NC_251N,-0.039802208333333,0.16257914186599123
2020-08-21T00:00:00Z,251NC_251N,-0.03195841666666629,0.20231595249251053
2020-08-22T00:00:00Z,251NC_251N,-0.017562458333333364,0.14510464854721583
2020-08-23T00:00:00Z,251NC_251N,0.019083249999999403,0.15644649271334202
2020-08-24T00:00:00Z,251NC_251N,0.012208291666666296,0.15536830860200665
2020-08-25T00:00:00Z,251NC_251N,0.035260416666667016,0.1604938701868324
2020-08-26T00:00:00Z,251NC_251N,0.026947791666667165,0.16670494431125174
2020-08-27T00:00:00Z,251NC_251N,0.03209387500000075,0.1695390939503327
2020-08-28T00:00:00Z,251NC_251N,0.04803112500000021,0.17276261061413384
2020-08-29T00:00:00Z,251NC_251N,0.05992695833333306,0.17528099640823594
2020-08-30T00:00:00Z,251NC_251N,0.057562416666667136,0.17315862410992078
2020-08-31T00:00:00Z,251NC_251N,0.05611449999999977,0.18035419427962757
2020-09-01T00:00:00Z,251NC_251N,0.056822875000000085,0.18204175238926773
2020-09-02T00:00:00Z,251NC_251N,0.0675728333333332,0.17776178240817375
2020-09-03T00:00:00Z,251NC_251N,0.059114583333333005,0.17643297351252363
2020-09-04T00:00:00Z,251NC_251N,0.0644268750000001,0.17480418843746925
2020-09-05T00:00:00Z,251NC_251N,0.0629376249999997,0.17461842648132522
2020-09-06T00:00:00Z,251NC_251N,0.06054166666666679,0.17521116020687108
2020-09-07T00:00:00Z,251NC_251N,0.05366666666666697,0.17933264535479637
