TIME,STUWVAK,VERSCHIL,Q
2018-01-02T00:00:00Z,211H_211G,0.03400005833333334,2.3119322916666665
2018-01-03T00:00:00Z,211H_211G,0.06084377916666676,3.4714718625
2018-01-04T00:00:00Z,211H_211G,0.03926043333333329,2.6528697958333334
2018-01-05T00:00:00Z,211H_211G,0.02585415000000006,2.2985458458333334
2018-01-06T00:00:00Z,211H_211G,0.021312508333333275,2.1336760416666665
2018-01-07T00:00:00Z,211H_211G,0.015575220833333328,1.8084335375
2018-01-08T00:00:00Z,211H_211G,0.020750000000000046,1.5225708291666666
2018-01-09T00:00:00Z,211H_211G,0.021708350000000116,1.4040583333333334
2018-01-10T00:00:00Z,211H_211G,0.017187474999999914,1.4141552
2018-01-11T00:00:00Z,211H_211G,0.010494066666666746,1.4209633708333334
2018-01-12T00:00:00Z,211H_211G,0.010749983333333287,1.3350708208333333
2018-01-13T00:00:00Z,211H_211G,0.016041350000000065,1.2359879416666666
2018-01-14T00:00:00Z,211H_211G,0.012437458333333281,1.188453125
2018-01-15T00:00:00Z,211H_211G,0.02555214583333343,1.1222062458333333
2018-01-16T00:00:00Z,211H_211G,0.020333333333333353,1.5042749958333332
2018-01-17T00:00:00Z,211H_211G,0.02215624583333331,1.4948927166666666
2018-01-18T00:00:00Z,211H_211G,0.026343766666666824,1.6082677166666666
2018-01-19T00:00:00Z,211H_211G,0.024208341666666633,1.8495541791666668
2018-01-20T00:00:00Z,211H_211G,0.023520804166666687,1.8558177208333333
2018-01-21T00:00:00Z,211H_211G,0.021447941666666675,1.7291406208333333
2018-01-22T00:00:00Z,211H_211G,0.02230204583333321,1.6487760208333333
2018-01-23T00:00:00Z,211H_211G,0.01954169166666664,1.3811333416666667
2018-01-24T00:00:00Z,211H_211G,0.02631850833333338,1.28703705
2018-01-25T00:00:00Z,211H_211G,0.018984562500000024,1.3305364291666666
2018-01-26T00:00:00Z,211H_211G,0.01702080416666681,1.223020825
2018-01-27T00:00:00Z,211H_211G,0.017120849999999965,1.1612518666666667
2018-01-28T00:00:00Z,211H_211G,0.021062545833333297,1.109803125
2018-01-29T00:00:00Z,211H_211G,0.02109380000000005,1.1069635354166667
2018-01-30T00:00:00Z,211H_211G,0.0174438041666668,1.09287245
2018-01-31T00:00:00Z,211H_211G,0.02431223333333336,1.5778079041666666
2018-02-01T00:00:00Z,211H_211G,0.025343720833333288,2.0661385333333335
2018-02-02T00:00:00Z,211H_211G,0.022707925000000073,1.9749620291666667
2018-02-03T00:00:00Z,211H_211G,0.018312433333333322,1.7875072958333333
2018-02-04T00:00:00Z,211H_211G,0.013697887500000006,1.5584364666666666
2018-02-05T00:00:00Z,211H_211G,0.017933300000000003,1.3753585791666667
2018-02-06T00:00:00Z,211H_211G,0.016531225000000038,1.3485479291666667
2018-02-07T00:00:00Z,211H_211G,0.015916716666666757,1.2372104083333333
2018-02-08T00:00:00Z,211H_211G,0.013905845833333244,1.1338478041666666
2018-02-09T00:00:00Z,211H_211G,0.014843762499999932,1.1121258208333333
2018-02-10T00:00:00Z,211H_211G,0.015479170833333167,1.0733019041666667
2018-02-11T00:00:00Z,211H_211G,0.017583408333333272,1.14480105
2018-02-12T00:00:00Z,211H_211G,0.016614658333333237,1.0570406208333334
2018-02-13T00:00:00Z,211H_211G,0.014968695833333564,0.9812760316666667
2018-02-14T00:00:00Z,211H_211G,0.014354191666666813,0.9426177120833333
2018-02-15T00:00:00Z,211H_211G,0.0156355166666667,1.05634062
2018-02-16T00:00:00Z,211H_211G,0.015687516666666457,1.0175854145833334
2018-02-17T00:00:00Z,211H_211G,0.014854208333333433,0.9844406120833333
2018-02-18T00:00:00Z,211H_211G,0.013677075000000075,0.94363229875
2018-02-19T00:00:00Z,211H_211G,0.015479141666666715,0.926647915
2018-02-20T00:00:00Z,211H_211G,0.014322970833333596,0.8780729216666666
2018-02-21T00:00:00Z,211H_211G,0.013854154166666724,0.867170835
2018-02-22T00:00:00Z,211H_211G,0.013447912499999956,0.8458385370833333
2018-02-23T00:00:00Z,211H_211G,0.012829758333333366,0.8389073954166667
2018-02-24T00:00:00Z,211H_211G,0.011643687500000036,0.82942788875
2018-02-25T00:00:00Z,211H_211G,0.011210399999999954,0.8007331266666666
2018-02-26T00:00:00Z,211H_211G,0.010458287499999885,0.80231041625
2018-02-27T00:00:00Z,211H_211G,0.010907716666666603,0.7958400720833333
2018-02-28T00:00:00Z,211H_211G,0.009583295833333208,0.7739281266666667
2018-03-01T00:00:00Z,211H_211G,0.013499920833333104,1.7237354316666667
2018-03-02T00:00:00Z,211H_211G,0.012260362500000066,0.7384687454166666
2018-03-03T00:00:00Z,211H_211G,0.013293570833333268,0.6625466004166667
2018-03-04T00:00:00Z,211H_211G,0.014172937499999963,0.66276416375
2018-03-05T00:00:00Z,211H_211G,0.011270820833333417,0.48778228875
2018-03-06T00:00:00Z,211H_211G,-0.004812504166666416,0.6773968758333333
2018-03-07T00:00:00Z,211H_211G,-0.01989590000000004,0.7271156266666666
2018-03-08T00:00:00Z,211H_211G,0.01501039999999998,0.7702510383333333
2018-03-09T00:00:00Z,211H_211G,0.014881533333333271,0.8080927433333334
2018-03-10T00:00:00Z,211H_211G,0.014514187499999812,0.9133839504166666
2018-03-11T00:00:00Z,211H_211G,0.015248833333333156,0.9308486891666666
2018-03-12T00:00:00Z,211H_211G,0.01658334583333328,0.985304175
2018-03-13T00:00:00Z,211H_211G,0.017247749999999895,1.1546248208333334
2018-03-14T00:00:00Z,211H_211G,0.01615626249999998,1.0840176875
